origin,id,host_class,host_order,host_family,host_genus,host_species,virus_genus,virus_subgenus
Anthony,4794012714532040246,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14354087094999892022,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1589134653028688378,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3595776694335729143,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8390035181330540600,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12869289714706362293,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13421631769140829371,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,17025902492406984070,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5474837508943113475,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,17177832373544982920,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13798127748152654674,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2028773056192343528,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5192697425799009458,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,6677844642864837861,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12449981393103023615,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,15831288768866011973,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1330500618625764050,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,17357479155843876176,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8069562761466775513,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9636655995244016522,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5049786641048359725,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12290108403190328288,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14850587342911998987,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,15052889433457489326,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10972255150178715170,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2964314024855561028,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13602455191609073676,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11650164288960687489,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5528480706898187053,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11452635339292739079,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,18264696026688720800,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14712920341567708374,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,18394400079842395620,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8638045520588114910,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11352370204273294345,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12707280823326658258,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3806948469105890066,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14665009979046960158,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9181167383605754392,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,4302530344478636632,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5963572668752631923,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7866792343549263382,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16196501086672227050,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5513397108882682050,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11889872194496306098,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8636899126589479689,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11458428752236106312,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,396233343671696176,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12565779541562122105,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,4456508089691536518,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7821007819939262095,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13555791171249089736,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16599782215473815814,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10128846768612273575,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10209905350723333819,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8226418722730860806,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9124279592673096836,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14797224349976171719,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,15632641255748819561,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,4211096802617058356,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16891818178837110506,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7833159156850498059,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16388730787573491284,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2648785928822174210,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13236443648224396651,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,15861489431979640299,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,15675249281748042767,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1003365428359521640,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9305767342954918629,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2470664591721685494,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13339452942155997434,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3600090026976774652,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8546568962441783472,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,6295599420398073212,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12588761491347835953,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5267791674842407446,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12777240173509757744,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,17039105102539733210,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,104087436381464479,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5717785435887866395,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1448496857291579666,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,17130033821457248914,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,6553139721025442380,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,10984607700363735824,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,18346746907329141901,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10629008389217116031,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14162336518438966874,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1346774758901057978,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,6946721889767355579,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1985870418608844423,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3388887443700475196,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10336047222777102697,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14250148359285065536,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12463657300034031921,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,800373858829852511,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9948575030931922413,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9444556231735668359,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,9126983204125503127,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,18329290127827089957,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1850070459292068853,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10535219642280985631,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3568789096120385340,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11624169622346114539,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11954331725600388556,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,915216145947005109,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12689484588669439973,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16336152166755064623,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10871095008673182268,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2682360646878945489,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3801664564805452180,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,17013202899057028914,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,12476583578568788590,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4191728009662849533,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,5980722500002541500,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,5316179441079105182,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,5474963080510274312,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,2941804270081251957,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4340790797540690121,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,264567652304466900,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4973589225912964100,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,17501949719217601442,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15824701653709579509,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,1195996276469687312,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,11396260704616551254,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,589412674562667334,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,3490970237939167307,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7795268203921490500,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,16002451519153534780,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,875555608542352695,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15178106021203282412,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,18043972348812441921,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,301707285084782408,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15596645035177349292,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15899266016531636205,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,17726072709680887601,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7783265216927204003,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,2176313084874420460,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,62097952804689676,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,2469750212128128808,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,13146628331623758424,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,13479841192738233010,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,1593945250724372420,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,13695617970474453681,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,8578548328320493278,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4603740806370796986,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4871987189841579518,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,12842875572299774766,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7687309605429077083,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,3882790625095875616,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,6607177711074237354,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,10075915947114793085,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,16661321245180145072,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15576274580335415610,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,5799659473658075623,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,10941441684389037304,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,11313062379173901136,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,2953615554303810286,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,9795998559584300668,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,12908522369995297873,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,8602163531716107831,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7242239603483241183,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,189398973844329079,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,8207897462211988935,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,9696308293417927470,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,13066661867444361084,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7030046036050690510,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7692849614941862534,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,4849264828659388538,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,9310236464939001882,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,8801341698208910680,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,12079299470021967546,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,15595623108276800315,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,2229294086121054117,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,17821895166360630304,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,8898093771259198121,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,6685546057812140443,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,10844093656763600147,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Alphacoronavirus,
Anthony,7985294473990726358,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16498901154518441181,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16735180428008696285,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,6975673784074080960,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,1156396214607198023,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8791970387839176476,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,2367923383149086202,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,16697161337534014246,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,18156156884309193076,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3760685818082811610,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11948534533791506856,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10851805983333367289,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8581379933724899529,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,96201627504114435,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5051234457784982942,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3861267319702884292,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13936047065855886132,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13161607858944416642,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7781067863252997059,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11271332011129984161,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,3575418499703730157,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,10316995088068972332,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5660144547658899534,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,12271367786297510709,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11078037639853710550,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,18151870475656568012,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,4578919725394266428,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,11769597545638483673,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,13601203037030195259,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,6711081213760965727,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14763479458711728821,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7532289651915020571,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14778943124675723848,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5278874932987237965,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14403156277752778236,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,8633431686331490572,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7904680961120514994,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5095059344293510739,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5312297067615211317,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,7449970381398760594,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,5898444313683775399,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
Anthony,14199335104350440487,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Alphacoronavirus,
